BayID	DeviceID	Description1	Description2	Description3	Description4	Description5	Description6	DisabilityExt1	DisabilityExt2	DisabilityExt3	DisabilityExt4	DisabilityExt5	DisabilityExt6	Duration1	Duration2	Duration3	Duration4	Duration5	Duration6	EffectiveOnPH1	EffectiveOnPH2	EffectiveOnPH3	EffectiveOnPH4	EffectiveOnPH5	EffectiveOnPH6	EndTime1	EndTime2	EndTime3	EndTime4	EndTime5	EndTime6	Exemption1	Exemption2	Exemption3	Exemption4	Exemption5	Exemption6	FromDay1	FromDay2	FromDay3	FromDay4	FromDay5	FromDay6	StartTime1	StartTime2	StartTime3	StartTime4	StartTime5	StartTime6	ToDay1	ToDay2	ToDay3	ToDay4	ToDay5	ToDay6	TypeDesc1	TypeDesc2	TypeDesc3	TypeDesc4	TypeDesc5	TypeDesc6
"6,859"	20833	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,860"	22277	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,861"	20835	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,862"	20836	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,863"	20837	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,864"	20838	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,865"	20839	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,866"	20840	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,867"	20841	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,868"	20842	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,869"	20843	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,870"	20844	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,871"	20845	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,872"	20846	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,873"	20847	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,874"	20848	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,875"	20849	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,876"	20850	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,877"	20851	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,878"	20852	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,879"	20853	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,882"	20854	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,883"	20855	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,884"	20856	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,885"	20857	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,886"	20858	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,887"	20859	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,888"	20860	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,889"	20861	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,890"	20862	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,891"	20863	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,892"	20864	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,893"	20865	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,894"	20866	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,895"	20867	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,896"	20868	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,897"	20869	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,898"	20870	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,899"	20871	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,900"	20872	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,901"	20873	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,902"	20874	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,903"	20875	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,904"	20876	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,905"	20877	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,906"	20878	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,907"	20879	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,908"	20880	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,909"	20881	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"6,910"	18600	1P TKT A M-SAT 7:30-18:30	2P TKTA M-SAT 6.30PM - 8.30PM	1P SUN 7:30-18:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	18:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Ticket A	2P Ticket A	1P			
"6,911"	18702	2P MTR M-SAT 7:30-20:30						240						120						0						20:30:00												1						7:30:00						6						2P Meter					
"6,912"	18700	2P MTR M-SAT 7:30-20:30						240						120						0						20:30:00												1						7:30:00						6						2P Meter					
"6,913"	16794	P10 M-F 7:30-19:30	2P SAT 7:30-19:30					20	240					10	120					0	0					19:30:00	19:30:00											1	6					7:30:00	7:30:00					5	6					P 10 Mins	2P				
"6,914"	16800	P10 M-F 7:30-19:30	2P SAT 7:30-19:30					20	240					10	120					0	0					19:30:00	19:30:00											1	6					7:30:00	7:30:00					5	6					P 10 Mins	2P				
"6,915"	16801	P10 M-F 7:30-19:30	2P SAT 7:30-19:30					20	240					10	120					0	0					19:30:00	19:30:00											1	6					7:30:00	7:30:00					5	6					P 10 Mins	2P				
"6,916"	16799	P10 M-F 7:30-19:30	2P SAT 7:30-19:30					20	240					10	120					0	0					19:30:00	19:30:00											1	6					7:30:00	7:30:00					5	6					P 10 Mins	2P				
"6,917"	18698	2P TKT A M-SAT 7:30-20:30						240						120						0						20:30:00												1						7:30:00						6						2P Ticket A					
"6,919"	21368	P10 M-SUN 0:00-23:59 B						20						10						1						23:59:59												1						0:00:00						0						P 10 Mins					
"6,920"	21369	P10 M-SUN 0:00-23:59 B						20						10						1						23:59:59												1						0:00:00						0						P 10 Mins					
"6,921"	21370	P10 M-SUN 0:00-23:59 B						20						10						1						23:59:59												1						0:00:00						0						P 10 Mins					
"6,922"	21371	P10 M-SUN 0:00-23:59 B						20						10						1						23:59:59												1						0:00:00						0						P 10 Mins					
"6,923"	18778	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30					120	240					60	120					0	0					18:30:00	20:30:00											1	1					7:30:00	18:30:00					6	6					1P Meter	2P				
"6,924"	18779	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30					120	240					60	120					0	0					18:30:00	20:30:00											1	1					7:30:00	18:30:00					6	6					1P Meter	2P				
"7,049"	22295	2P MTR M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
"7,052"	19540	1P TKT A M-SAT 7:30-18:30	1P SUN 7:30-18:30					120	120					60	60					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1P Ticket A	1P				
"7,053"	19541	1P TKT A M-SAT 7:30-18:30	1P SUN 7:30-18:30					120	120					60	60					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1P Ticket A	1P				
"7,054"	19542	1P TKT A M-SAT 7:30-18:30	1P SUN 7:30-18:30					120	120					60	60					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1P Ticket A	1P				
"7,055"	19543	1P TKT A M-SAT 7:30-18:30	1P SUN 7:30-18:30					120	120					60	60					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1P Ticket A	1P				
"7,056"	19544	1P TKT A M-SAT 7:30-18:30	1P SUN 7:30-18:30					120	120					60	60					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1P Ticket A	1P				
"7,057"	19547	1P TKT A M-SAT 7:30-18:30	1P SUN 7:30-18:30					120	120					60	60					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1P Ticket A	1P				
"7,058"	19549	1P TKT A M-SAT 7:30-18:30	1P SUN 7:30-18:30					120	120					60	60					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1P Ticket A	1P				
"7,059"	19551	1P TKT A M-SAT 7:30-18:30	1P SUN 7:30-18:30					120	120					60	60					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1P Ticket A	1P				
"7,060"	19553	1P TKT A M-SAT 7:30-18:30	1P SUN 7:30-18:30					120	120					60	60					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1P Ticket A	1P				
"7,061"	19555	1P TKT A M-SAT 7:30-18:30	1P SUN 7:30-18:30					120	120					60	60					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1P Ticket A	1P				
"7,063"	19651	1P TKT A M-SAT 7:30-18:30	1P SUN 7:30-18:30					120	120					60	60					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1P Ticket A	1P				
"7,064"	19650	1P TKT A M-SAT 7:30-18:30	1P SUN 7:30-18:30					120	120					60	60					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1P Ticket A	1P				
"6,081"	23088	4P DIS ONLY M-SUN						0						240						0						23:59:00						Disabled Logo						1						0:00:00						0						4P Disabled Only					
"6,390"	23087	2P MTR M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
"5,078"	23095	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
705	18291	LZ 15M M-SAT 7:30-19:30	1P SUN 7:30-18:30					0	120					15	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					Loading Zone 15M	1P				
"3,066"	23094	2P MTR M-SAT 7:30-20:30	2P SUN 7:30-18:30					240	240					120	120					0	0					20:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
"3,259"	23097	4P TKT A M-F 7:30-18:30	4P TKT A SAT 7:30-12:30					480	480					240	240					0	0					18:30:00	12:30:00											1	6					7:30:00	7:30:00					5	6					4P Ticket A	4P Ticket A				
"2,379"	23093	1P MTR M-F 7:30-16:00	2P MTR M-SAT 18.30 - 20.30	1P MTR Sat 7.30am to 6.30pm				120	240	120				60	120	60				0	0	0				16:00:00	20:30:00	18:30:00										1	1	6				7:30:00	18:30:00	7:30:00				5	6	6				1P Meter	2P	1P Meter			
"4,819"	23099	1P TKT A M-F 7:30-18:30						120						60						0						18:30:00												1						7:30:00						5						1P Ticket A					
"3,471"	23098	LZ 30M M-F 7:30-19:30						0						30						0						19:30:00												1						7:30:00						5						Loading Zone 30M					
"1,150"	23092	1P MTR M-SAT 7:30-19:30	1P SUN 7:30-18:30					120	120					60	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1P Meter	1P				
"1,006"	23096	1/2P M-SAT 7:30-19:30	1P SUN 7:30-18:30					60	120					30	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1/2P	1P				
"6,229"	23089	LZ 30M 722 M-Su 7:30-18:30						0						30						0						18:30:00												1						7:30:00						0						Loading Zone 30M 722					
"5,869"	23091	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"1,471"	18556	2P DIS ONLY 7.30 - 20.30	P DIS ONLY 20.30 - 23.59					0	0					120	"1,440"					1	1					20:30:00	23:59:59											1	1					7:30:00	20:30:00					0	0					2P Disabled Only	Disabled Only				
"6,295"	23100	2P MTR M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Meter	2P				
"6,004"	23101	LZ 15M M-SUN 7:30-19:30						0						15						0						19:30:00												1						7:30:00						0						Loading Zone 15M					
981	18158	1/2P MTR M-SAT 7:30-19:30	1P SUN 7:30-18:30					60	120					30	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1/2P Meter	1P				
"6,382"	17504	P/ (NO PARKING 621) M-SUN 0.00 TO 11.59						0						2						1						11:59:00												1						0:00:00						0						P/ (No Parking) - No Park					
985	18162	1/2P MTR M-SAT 7:30-19:30	1P SUN 7:30-18:30					60	120					30	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1/2P Meter	1P				
984	18161	1/2P MTR M-SAT 7:30-19:30	1P SUN 7:30-18:30					60	120					30	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1/2P Meter	1P				
983	18160	1/2P MTR M-SAT 7:30-19:30	1P SUN 7:30-18:30					60	120					30	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1/2P Meter	1P				
"1,834"	23102	1P MTR M-SAT 7:30-18:30	2P MTR M-SAT 18.30 - 20.30	1P SUN 7:30-19:30				120	240	120				60	120	60				0	0	0				18:30:00	20:30:00	19:30:00										1	1	0				7:30:00	18:30:00	7:30:00				6	6	0				1P Meter	2P	1P			
"6,495"	23103	3P MTR M-SAT 7.30 - 18.30	2P SUN 7:30-18:30					360	240					180	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					3P Meter	2P				
986	18163	1/2P MTR M-SAT 7:30-19:30	1P SUN 7:30-18:30					60	120					30	60					0	0					19:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					1/2P Meter	1P				
"1,389"	17328	2P TKT A M-F 9:30-16:00	2P TKT A M-F 18:00-20:30		2P TKT A SAT 7:30-20:30			240	240		240			120	120		120			0	0		0			16:00:00	20:30:00		20:30:00									1	1		6			9:30:00	18:00:00		7:30:00			5	5		6			2P Ticket A	2P Ticket A		2P Ticket A		
"1,390"	17416	2P TKT A M-F 9:30-16:00	2P TKT A M-F 18:00-20:30		2P TKT A SAT 7:30-20:30			240	240		240			120	120		120			0	0		0			16:00:00	20:30:00		20:30:00									1	1		6			9:30:00	18:00:00		7:30:00			5	5		6			2P Ticket A	2P Ticket A		2P Ticket A		
"6,637"	17328			P/5 M-SUN 0:00-23:59 - No Park						10						5						0						23:59:00												1						0:00:00						0						P/ 05 Min - No Park			
"6,313"	17416			3P TKT A M-SAT 7:30-18:30		2P SUN 7:30-18:30				360		240				180		120				0		0				18:30:00		18:30:00										1		0				7:30:00		7:30:00				6		0				3P Ticket A		2P	
"6,636"	17324			1/4P M-SUN 0:00-23:59						30						15						0						23:59:00												1						0:00:00						0						1/4P			
"1,388"	17324	2P TKT A M-F 9:30-16:00	2P TKT A M-F 18:00-20:30		2P TKT A SAT 7:30-20:30			240	240		240			120	120		120			0	0		0			16:00:00	20:30:00		20:30:00									1	1		6			9:30:00	18:00:00		7:30:00			5	5		6			2P Ticket A	2P Ticket A		2P Ticket A		
"1,391"	17527	2P TKT A M-F 9:30-16:00	2P TKT A M-F 18:00-20:30		2P TKT A SAT 7:30-20:30			240	240		240			120	120		120			0	0		0			16:00:00	20:30:00		20:30:00									1	1		6			9:30:00	18:00:00		7:30:00			5	5		6			2P Ticket A	2P Ticket A		2P Ticket A		
"6,402"	17527			2P MTR M-SAT 7:30-20:30		2P SUN 7:30-18:30				240		240				120		120				0		0				20:30:00		18:30:00										1		0				7:30:00		7:30:00				6		0				2P Meter		2P	
"6,110"	17738	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,129"	17757	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,131"	17759	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,155"	17783	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,151"	17779	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,135"	17763	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,145"	17773	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,127"	17755	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,104"	22289	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,115"	17743	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,125"	17753	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,150"	17778	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,122"	17750	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,109"	17737	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,121"	17749	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,140"	17768	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,119"	17747	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,133"	17761	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,149"	17777	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,136"	17764	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,107"	17735	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,143"	17771	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,116"	17744	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,132"	17760	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,108"	17736	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,106"	17734	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,144"	17772	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
"6,153"	17781	2P TKT A M-SAT 7:30-18:30	2P SUN 7:30-18:30					240	240					120	120					0	0					18:30:00	18:30:00											1	0					7:30:00	7:30:00					6	0					2P Ticket A	2P				
