"bay_id	st_marker_id	location	lat	lon",
"6022	13043S	""(-37.821263419985186"," 144.94687494394023)""	-37.82126342	144.9468749"
"2651	10151W	""(-37.804871339038115"," 144.94920576317588)""	-37.80487134	144.9492058"
"4430	C7700	""(-37.803630539814364"," 144.95480704927257)""	-37.80363054	144.954807"
"4330	C6998	""(-37.809229686775289"," 144.95622308132204)""	-37.80922969	144.9562231"
"4206	C6706	""(-37.808788049456354"," 144.9582774255727)""	-37.80878805	144.9582774"
"3393	6229W	""(-37.806004823873479"," 144.95084780995694)""	-37.80600482	144.9508478"
"4308	C6952	""(-37.809275788308298"," 144.95607346019614)""	-37.80927579	144.9560735"
"4195	C6662	""(-37.808693979609892"," 144.9586020009159)""	-37.80869398	144.958602"
"4199	C6678	""(-37.808727967862829"," 144.95848500888263)""	-37.80872797	144.958485"
"2644	10118E	""(-37.803312881984837"," 144.94818696543484)""	-37.80331288	144.948187"
"4202	C6690	""(-37.808753944130046"," 144.95839547681427)""	-37.80875394	144.9583955"
"6037	13085S	""(-37.821121331708326"," 144.94296237966631)""	-37.82112133	144.9429624"
"4307	C6950	""(-37.809270411989615"," 144.95601108049476)""	-37.80927041	144.9560111"
"3149	5333W	""(-37.810743013348258"," 144.95582583357344)""	-37.81074301	144.9558258"
"4239	C6800	""(-37.809337632175215"," 144.95670910874497)""	-37.80933763	144.9567091"
"3390	6223W	""(-37.806091634823531"," 144.95088684776499)""	-37.80609163	144.9508868"
"1307	1301W	""(-37.818291326091519"," 144.95928528529305)""	-37.81829133	144.9592853"
"1231	1456E	""(-37.816711402639172"," 144.9560024557143)""	-37.8167114	144.9560025"
"6718	2248N	""(-37.816704644250009"," 144.95825844155672)""	-37.81670464	144.9582584"
"4233	C6776	""(-37.809357313244632"," 144.95688355281214)""	-37.80935731	144.9568836"
"4245	C6822	""(-37.80950645408079"," 144.95561600956259)""	-37.80950645	144.955616"
"6580	13856N	""(-37.812496388727567"," 144.94072177117596)""	-37.81249639	144.9407218"
"4246	C6824	""(-37.809481446693759"," 144.9556201057953)""	-37.80948145	144.9556201"
"2620	C3288	""(-37.814333176584"," 144.95516263366488)""	-37.81433318	144.9551626"
"4270	C6876	""(-37.809368108771793"," 144.95578935268139)""	-37.80936811	144.9557894"
"4274	C6884	""(-37.809325918312702"," 144.95579728354494)""	-37.80932592	144.9557973"
"5494	11921W	""(-37.815831012729163"," 144.98251129119456)""	-37.81583101	144.9825113"
"4265	C6862	""(-37.809455616769327"," 144.95583569188864)""	-37.80945562	144.9558357"
"5691	12359S	""(-37.810102631346211"," 144.9800797775743)""	-37.81010263	144.9800798"
"5472	11898E	""(-37.810128369623534"," 144.97839312683675)""	-37.81012837	144.9783931"
"4278	C6892	""(-37.809285056837695"," 144.95580487254955)""	-37.80928506	144.9558049"
"5733	12420N	""(-37.810876567986043"," 144.97778123603479)""	-37.81087657	144.9777812"
"5914	12801S	""(-37.80294586088857"," 144.96686147073285)""	-37.80294586	144.9668615"
"1297	1287W	""(-37.819060883033856"," 144.95963749664713)""	-37.81906088	144.9596375"
"4279	C6894	""(-37.809290557339509"," 144.95586672269081)""	-37.80929056	144.9558667"
"5673	12321S	""(-37.80996888726159"," 144.97885239939575)""	-37.80996889	144.9788524"
"5483	11889W	""(-37.81050274979772"," 144.97809000589467)""	-37.81050275	144.97809"
"4262	C6856	""(-37.809470439979663"," 144.95577017845275)""	-37.80947044	144.9557702"
"5791	12510N	""(-37.815243385174952"," 144.97575585132734)""	-37.81524339	144.9757559"
"6070	13205S	""(-37.818699508844816"," 144.94806922346146)""	-37.81869951	144.9480692"
"4300	C6936	""(-37.80935620860668"," 144.95605863228343)""	-37.80935621	144.9560586"
"4304	C6944	""(-37.809315204798381"," 144.95606623186836)""	-37.8093152	144.9560662"
"4292	C6920	""(-37.809436831154784"," 144.95604387808373)""	-37.80943683	144.9560439"
"5881	12910N	""(-37.798371806663951"," 144.96535414120632)""	-37.79837181	144.9653541"
"6297	13273S	""(-37.819547555887574"," 144.94932321707179)""	-37.81954756	144.9493232"
"4290	C6916	""(-37.809451312077059"," 144.95597777727065)""	-37.80945131	144.9559778"
"6216	13310E	""(-37.819846088275042"," 144.94714874990433)""	-37.81984609	144.9471487"
"4320	C6978	""(-37.809331444399675"," 144.95620353896311)""	-37.80933144	144.9562035"
"1228	1453W	""(-37.816850016052811"," 144.95581526886536)""	-37.81685002	144.9558153"
"4296	C6928	""(-37.80939825401876"," 144.9560509085984)""	-37.80939825	144.9560509"
"4301	C6938	""(-37.809330270096325"," 144.95600001926937)""	-37.80933027	144.956"
"4298	C6932	""(-37.809377574431565"," 144.95605478578159)""	-37.80937757	144.9560548"
"6629	13916E	""(-37.813670825079498"," 144.94205822669878)""	-37.81367083	144.9420582"
"4350	C7116	""(-37.80804514638703"," 144.95403959462425)""	-37.80804515	144.9540396"
"4325	C6988	""(-37.80927683391343"," 144.95627639567826)""	-37.80927683	144.9562764"
"1194	1408E	""(-37.818965941475092"," 144.95703654198772)""	-37.81896594	144.9570365"
"4326	C6990	""(-37.809272116408351"," 144.95621497884622)""	-37.80927212	144.956215"
"4327	C6992	""(-37.809255695905136"," 144.9562800890904)""	-37.8092557	144.9562801"
"4328	C6994	""(-37.809251137661562"," 144.95621896598919)""	-37.80925114	144.956219"
"1187	1401W	""(-37.819220716321304"," 144.95690425216264)""	-37.81922072	144.9569043"
"1206	1423W	""(-37.818672045105856"," 144.95665424146242)""	-37.81867205	144.9566542"
"6209	13280N	""(-37.814803834660829"," 144.94539994352607)""	-37.81480383	144.9453999"
"1793	2448N	""(-37.815935177744549"," 144.95703753105556)""	-37.81593518	144.9570375"
"921	C700	""(-37.814166807589054"," 144.96872598507139)""	-37.81416681	144.968726"
"6071	13207S	""(-37.818741636841985"," 144.94792384000175)""	-37.81874164	144.9479238"
"4355	C7140	""(-37.808449064803398"," 144.95263577788705)""	-37.80844906	144.9526358"
"1447	1716N	""(-37.820721999139032"," 144.9558354233734)""	-37.820722	144.9558354"
"6228	13334E	""(-37.816681912686747"," 144.9457937923421)""	-37.81668191	144.9457938"
"6197	13307W	""(-37.820520599358957"," 144.94720592383425)""	-37.8205206	144.9472059"
"4375	C7184	""(-37.807490793637953"," 144.95305411541807)""	-37.80749079	144.9530541"
"4376	C7186	""(-37.807502610171071"," 144.95302841343579)""	-37.80750261	144.9530284"
"2322	2886N	""(-37.810890930149206"," 144.96669168027603)""	-37.81089093	144.9666917"
"6410	13656E	""(-37.819972188320335"," 144.94539787913808)""	-37.81997219	144.9453979"
"4372	C7178	""(-37.807439030945744"," 144.95316164063192)""	-37.80743903	144.9531616"
"1921	1808E	""(-37.81872389304835"," 144.96094854377407)""	-37.81872389	144.9609485"
"4377	C7188	""(-37.807515411486392"," 144.95300323360823)""	-37.80751541	144.9530032"
"2146	3761S	""(-37.810058682459491"," 144.96247945249374)""	-37.81005868	144.9624795"
"4382	C7198	""(-37.807592867068919"," 144.95284653818254)""	-37.80759287	144.9528465"
"2367	3103S	""(-37.813635870709263"," 144.95793915496239)""	-37.81363587	144.9579392"
"1782	2431S	""(-37.815562475328832"," 144.95890593943483)""	-37.81556248	144.9589059"
"596	43W	""(-37.812790700549797"," 144.97357230183002)""	-37.8127907	144.9735723"
"6290	13458E	""(-37.819935178096031"," 144.94865427523661)""	-37.81993518	144.9486543"
"2400	3270N	""(-37.81425634400388"," 144.95508961381051)""	-37.81425634	144.9550896"
"4703	8649W	""(-37.825580522305216"," 144.96246574152391)""	-37.82558052	144.9624657"
"4397	C7228	""(-37.807830446994359"," 144.95235968727638)""	-37.80783045	144.9523597"
"1432	1693S	""(-37.820583712126805"," 144.95713416789968)""	-37.82058371	144.9571342"
"1257	1685W	""(-37.819884479042926"," 144.95720752324928)""	-37.81988448	144.9572075"
"4402	C7238	""(-37.807911195139837"," 144.95219625466677)""	-37.8079112	144.9521963"
"5304	9533S	""(-37.828228968402456"," 144.96520722354077)""	-37.82822897	144.9652072"
"5036	9512N	""(-37.828372722487615"," 144.96640730802608)""	-37.82837272	144.9664073"
"2229	3912N	""(-37.81203428214512"," 144.95520705584215)""	-37.81203428	144.9552071"
"3359	6051W	""(-37.806153391594179"," 144.95197028737098)""	-37.80615339	144.9519703"
"3095	5246E	""(-37.805102336278679"," 144.95732660244522)""	-37.80510234	144.9573266"
"3133	5314E	""(-37.81118546482351"," 144.95627549052301)""	-37.81118546	144.9562755"
"2248	3938N	""(-37.812270436875437"," 144.95437277225616)""	-37.81227044	144.9543728"
"2912	4883W	""(-37.808456110945556"," 144.95771022639246)""	-37.80845611	144.9577102"
"3120	5282E	""(-37.804542309875188"," 144.95742587642076)""	-37.80454231	144.9574259"
"4400	C7234	""(-37.807887070735298"," 144.9522452384669)""	-37.80788707	144.9522452"
"4432	C7704	""(-37.803623908666893"," 144.95474675701865)""	-37.80362391	144.9547468"
"4426	C7692	""(-37.803659260741043"," 144.95506103034228)""	-37.80365926	144.955061"
"4427	C7694	""(-37.803656112159793"," 144.95503223621444)""	-37.80365611	144.9550322"
"4438	C7716	""(-37.803583081925126"," 144.95437944373037)""	-37.80358308	144.9543794"
"6565	13792E	""(-37.81244859460606"," 144.93875710226041)""	-37.81244859	144.9387571"
"976	900E	""(-37.817469780546475"," 144.96473647306442)""	-37.81746978	144.9647365"
"824	C552	""(-37.809501161783672"," 144.96938587111197)""	-37.80950116	144.9693859"
"4436	C7712	""(-37.803593967169164"," 144.95448180069809)""	-37.80359397	144.9544818"
"4431	C7702	""(-37.803627240004971"," 144.95477702656208)""	-37.80362724	144.954777"
"1051	973W	""(-37.818703432340158"," 144.96227548274419)""	-37.81870343	144.9622755"
"5189	C8030	""(-37.810559556917752"," 144.95215778571463)""	-37.81055956	144.9521578"
"4193	C6656	""(-37.808584647477531"," 144.9589793369648)""	-37.80858465	144.9589793"
"4086	C6286	""(-37.804973841297638"," 144.95078969450671)""	-37.80497384	144.9507897"
"5204	C8060	""(-37.810716637287427"," 144.95159874163983)""	-37.81071664	144.9515987"
"4398	C7230	""(-37.807843267739074"," 144.95233223163189)""	-37.80784327	144.9523322"
"3897	C5706	""(-37.80606631604693"," 144.95511530512053)""	-37.80606632	144.9551153"
"3042	5145W	""(-37.802893971029761"," 144.95689499153528)""	-37.80289397	144.956895"
"1090	C1088	""(-37.816379878364984"," 144.96133305914952)""	-37.81637988	144.9613331"
"3304	5988N	""(-37.809686880187932"," 144.95913956274237)""	-37.80968688	144.9591396"
"3843	C5566	""(-37.806427391831392"," 144.9539654297601)""	-37.80642739	144.9539654"
"5176	C8004	""(-37.810433930657183"," 144.95260539609956)""	-37.81043393	144.9526054"
"5187	C8026	""(-37.810543386878393"," 144.95221355796079)""	-37.81054339	144.9522136"
"5190	C8032	""(-37.810567499862131"," 144.95212975790815)""	-37.8105675	144.9521298"
"4069	C6176	""(-37.803735797439145"," 144.95251420007219)""	-37.8037358	144.9525142"
"5200	C8052	""(-37.810646549102444"," 144.95185230973118)""	-37.81064655	144.9518523"
"6266	13335W	""(-37.81908756747643"," 144.94840850988734)""	-37.81908757	144.9484085"
"953	C818	""(-37.811305803673463"," 144.96741164713097)""	-37.8113058	144.9674116"
"4433	C7706	""(-37.803620577311143"," 144.95471630009345)""	-37.80362058	144.9547163"
"5907	C9068	""(-37.802930395955137"," 144.96757279969495)""	-37.8029304	144.9675728"
"5929	C9084	""(-37.802948054979638"," 144.96773367426169)""	-37.80294805	144.9677337"
"958	C830	""(-37.811163887975923"," 144.96734695289561)""	-37.81116389	144.967347"
"6838	14036E	""(-37.796760191910053"," 144.95813214056)""	-37.79676019	144.9581321"
"5904	C9056	""(-37.802920220527056"," 144.96747881921158)""	-37.80292022	144.9674788"
"6284	13446E	""(-37.819225188273037"," 144.94862562728173)""	-37.81922519	144.9486256"
"5905	C9060	""(-37.802923554829214"," 144.96750918116379)""	-37.80292355	144.9675092"
"4282	C6900	""(-37.809244996627953"," 144.95581236182511)""	-37.809245	144.9558124"
"4418	C7416	""(-37.807674798387701"," 144.96855494867953)""	-37.8076748	144.9685549"
"947	C794	""(-37.81147186579507"," 144.96748734797978)""	-37.81147187	144.9674873"
"4439	C7718	""(-37.803579321094816"," 144.95434532543749)""	-37.80357932	144.9543453"
"5620	12264N	""(-37.809550032253192"," 144.97634580879094)""	-37.80955003	144.9763458"
"5681	12339S	""(-37.810028194236239"," 144.97939160442075)""	-37.81002819	144.9793916"
"2126	3697S	""(-37.809074784772854"," 144.96583322183619)""	-37.80907478	144.9658332"
"5741	12393S	""(-37.810949304907062"," 144.97673763431402)""	-37.8109493	144.9767376"
"6021	13041S	""(-37.821242746254875"," 144.94694655020649)""	-37.82124275	144.9469466"
"5840	12567S	""(-37.816050297995545"," 144.98140584513689)""	-37.8160503	144.9814058"
"5861	C9126	""(-37.798404910146964"," 144.96480507905949)""	-37.79840491	144.9648051"
"2271	3975S	""(-37.812912960439604"," 144.95259269550883)""	-37.81291296	144.9525927"
"3214	5516E	""(-37.806906875948556"," 144.95431563058679)""	-37.80690688	144.9543156"
"4271	C6878	""(-37.80937358030814"," 144.95585125657686)""	-37.80937358	144.9558513"
"2561	C3112	""(-37.813466140654995"," 144.95820493127223)""	-37.81346614	144.9582049"
"6389	13641W	""(-37.81996243486995"," 144.94428899999997)""	-37.81996243	144.944289"
"3203	5460E	""(-37.807469590238071"," 144.95457578572154)""	-37.80746959	144.9545758"
"5668	12334N	""(-37.809868312031696"," 144.97928480057908)""	-37.80986831	144.9792848"
"4084	C6282	""(-37.805019588001215"," 144.95078147488712)""	-37.80501959	144.9507815"
"6395	13643W	""(-37.82061380616932"," 144.94546998172984)""	-37.82061381	144.94547"
"3771	C4892	""(-37.808219641893217"," 144.95786488182773)""	-37.80821964	144.9578649"
"1897	1385W	""(-37.81671257804534"," 144.95734441776483)""	-37.81671258	144.9573444"
"3534	7029S	""(-37.807531239759989"," 144.95865445770531)""	-37.80753124	144.9586545"
"3973	C5914	""(-37.804481486610328"," 144.95389492432588)""	-37.80448149	144.9538949"
"3907	C5728	""(-37.805176967302998"," 144.95527313867086)""	-37.80517697	144.9552731"
"1813	2486N	""(-37.816597928510333"," 144.95466386316855)""	-37.81659793	144.9546639"
"1768	2397S	""(-37.814899923140146"," 144.96122250528848)""	-37.81489992	144.9612225"
"586	25W	""(-37.814226287595559"," 144.97427116596208)""	-37.81422629	144.9742712"
"1987	3405S	""(-37.810183906268634"," 144.96569811378521)""	-37.81018391	144.9656981"
"595	41W	""(-37.813822980434054"," 144.97408373515083)""	-37.81382298	144.9740837"
"3667	7626N	""(-37.804980994538113"," 144.94866709728268)""	-37.80498099	144.9486671"
"6576	13848N	""(-37.812609857507184"," 144.94042446423703)""	-37.81260986	144.9404245"
"624	82E	""(-37.808952032125362"," 144.97205290658692)""	-37.80895203	144.9720529"
"4827	9218N	""(-37.831236561080523"," 144.9664815208715)""	-37.83123656	144.9664815"
"1780	2424N	""(-37.815388542287813"," 144.95895591734535)""	-37.81538854	144.9589559"
"2936	4916E	""(-37.807796960186124"," 144.95811803541113)""	-37.80779696	144.958118"
"712	486E	""(-37.810711813831325"," 144.97006232841613)""	-37.81071181	144.9700623"
"3833	C5542	""(-37.806689619693501"," 144.95408447386805)""	-37.80668962	144.9540845"
"6744	6619S	""(-37.808459318924008"," 144.95973825955531)""	-37.80845932	144.9597383"
"4266	C6864	""(-37.809429243779327"," 144.95577779777847)""	-37.80942924	144.9557778"
"878	779W	""(-37.812166662691233"," 144.96768232456384)""	-37.81216666	144.9676823"
"3392	6227W	""(-37.806049072525553"," 144.95086738817895)""	-37.80604907	144.9508674"
"3403	6252N	""(-37.807588355438483"," 144.96637296403588)""	-37.80758836	144.966373"
"600	48E	""(-37.812609293931203"," 144.97374233905316)""	-37.81260929	144.9737423"
"4252	C6836	""(-37.809309337163683"," 144.95565402708218)""	-37.80930934	144.955654"
"4040	C6118	""(-37.804585924666576"," 144.95236420497469)""	-37.80458592	144.9523642"
"3044	5147W	""(-37.802841870844887"," 144.95687075647851)""	-37.80284187	144.9568708"
"4702	8648E	""(-37.825557013887227"," 144.96269083663972)""	-37.82555701	144.9626908"
"5874	C9198	""(-37.798479954557422"," 144.96549079019701)""	-37.79847995	144.9654908"
"5186	C8024	""(-37.810535709392674"," 144.95224075796597)""	-37.81053571	144.9522408"
"4865	9268N	""(-37.828924597056755"," 144.97008387338349)""	-37.8289246	144.9700839"
"4006	C6050	""(-37.806027252324384"," 144.95210941265771)""	-37.80602725	144.9521094"
"4868	9274N	""(-37.828956245587463"," 144.9699751705798)""	-37.82895625	144.9699752"
"4114	C6380	""(-37.804008587417577"," 144.95096110697978)""	-37.80400859	144.9509611"
"5205	C8062	""(-37.810725015379745"," 144.95156862327372)""	-37.81072502	144.9515686"
"3947	C5862	""(-37.805263671762802"," 144.95375556637663)""	-37.80526367	144.9537556"
"1537	1902N	""(-37.813816745058858"," 144.97198095832562)""	-37.81381675	144.971981"
"4177	C6616	""(-37.808416953404844"," 144.95955821899841)""	-37.80841695	144.9595582"
"4171	C6598	""(-37.808363637928352"," 144.95974216593098)""	-37.80836364	144.9597422"
"4987	9419S	""(-37.830099690426749"," 144.96646806664472)""	-37.83009969	144.9664681"
"5157	C1123	""(-37.815370149658847"," 144.96086269269517)""	-37.81537015	144.9608627"
"935	C748	""(-37.813407493123492"," 144.96837524561295)""	-37.81340749	144.9683752"
"650	C144	""(-37.808636765965332"," 144.97178858700306)""	-37.80863677	144.9717886"
"1787	2437S	""(-37.815617708558612"," 144.95871266260528)""	-37.81561771	144.9587127"
"5637	12269S	""(-37.809705131374599"," 144.97641754764345)""	-37.80970513	144.9764175"
"5735	12381S	""(-37.810905435605321"," 144.9763372024056)""	-37.81090544	144.9763372"
"2411	C2644	""(-37.809577381210147"," 144.97149640482741)""	-37.80957738	144.9714964"
"4013	C6064	""(-37.805837958819168"," 144.95214342730443)""	-37.80583796	144.9521434"
"4281	C6898	""(-37.809270770907347"," 144.95587045729843)""	-37.80927077	144.9558705"
"5209	C8070	""(-37.810779654686648"," 144.95137330320478)""	-37.81077965	144.9513733"
"936	C752	""(-37.813384630854003"," 144.96836478169706)""	-37.81338463	144.9683648"
"940	C762	""(-37.813267441947147"," 144.96831114766735)""	-37.81326744	144.9683111"
"3568	7096N	""(-37.808930626922518"," 144.95319603850342)""	-37.80893063	144.953196"
"1655	2145S	""(-37.812810907586055"," 144.97192865258685)""	-37.81281091	144.9719287"
"5484	11891W	""(-37.810449939948029"," 144.97809886720984)""	-37.81044994	144.9780989"
"1353	1375W	""(-37.812496010175551"," 144.95662925281042)""	-37.81249601	144.9566293"
"3383	6209W	""(-37.806285515483282"," 144.95097470926495)""	-37.80628552	144.9509747"
"1380	1544E	""(-37.816275212695786"," 144.95299756904006)""	-37.81627521	144.9529976"
"3803	C5434	""(-37.808091340280392"," 144.95473585465624)""	-37.80809134	144.9547359"
"5374	11722E	""(-37.809982728807285"," 144.97297323302746)""	-37.80998273	144.9729732"
"4572	8013W	""(-37.829793654927244"," 144.9690499536222)""	-37.82979365	144.96905"
"6592	13793W	""(-37.813016396980814"," 144.9406092194443)""	-37.8130164	144.9406092"
"2934	4914E	""(-37.807850246709393"," 144.95810873576949)""	-37.80785025	144.9581087"
"3882	C5660	""(-37.80656834760299"," 144.95502659582115)""	-37.80656835	144.9550266"
"5052	9829S	""(-37.825208154816977"," 144.97017469270887)""	-37.82520815	144.9701747"
"3098	5252E	""(-37.805034393135919"," 144.95733880362599)""	-37.80503439	144.9573388"
"5086	9882N	""(-37.825440929714404"," 144.96900816643318)""	-37.82544093	144.9690082"
"6533	13768E	""(-37.813557077704203"," 144.93942783010152)""	-37.81355708	144.9394278"
"4536	10007S	""(-37.823648561245811"," 144.96928797827002)""	-37.82364856	144.969288"
"5497	11927W	""(-37.815664377381353"," 144.98253941415771)""	-37.81566438	144.9825394"
"5699	12375S	""(-37.81016000229134"," 144.98060020618374)""	-37.81016	144.9806002"
"3910	C5734	""(-37.805077653693829"," 144.95529060357777)""	-37.80507765	144.9552906"
"5632	12288N	""(-37.809702518881011"," 144.97775739112518)""	-37.80970252	144.9777574"
"5515	11963W	""(-37.814736800965584"," 144.982697261608)""	-37.8147368	144.9826973"
"5920	12807S	""(-37.802970169074172"," 144.96708304569995)""	-37.80297017	144.967083"
"5514	11961W	""(-37.814788281680734"," 144.98268847750589)""	-37.81478828	144.9826885"
"5516	11965W	""(-37.814685423132971"," 144.98270602741309)""	-37.81468542	144.982706"
"3898	C5708	""(-37.805481542375205"," 144.9552196632244)""	-37.80548154	144.9552197"
"3929	C5774	""(-37.804366081113834"," 144.9554158132035)""	-37.80436608	144.9554158"
"1759	2382N	""(-37.814352774079637"," 144.96253304211518)""	-37.81435277	144.962533"
"6861	14082E	""(-37.795252922065444"," 144.95831836445433)""	-37.79525292	144.9583184"
"6120	C13584	""(-37.819502653423342"," 144.94495320599867)""	-37.81950265	144.9449532"
"3944	C5856	""(-37.805338213926959"," 144.95374229531279)""	-37.80533821	144.9537423"
"2408	C2638	""(-37.809543758168907"," 144.97161125514452)""	-37.80954376	144.9716113"
"4002	C6040	""(-37.806147704406548"," 144.95208868754244)""	-37.8061477	144.9520887"
"5853	C9114	""(-37.798394972815828"," 144.96471239695677)""	-37.79839497	144.9647124"
"5254	11533S	""(-37.812013914466256"," 144.95147205197713)""	-37.81201391	144.9514721"
"593	37W	""(-37.813925634454918"," 144.97413151353996)""	-37.81392563	144.9741315"
"6045	13010N	""(-37.819828978186166"," 144.95122368332406)""	-37.81982898	144.9512237"
"4122	C6406	""(-37.803680031940175"," 144.95101883272511)""	-37.80368003	144.9510188"
"6006	13011S	""(-37.819930788372886"," 144.95147929886417)""	-37.81993079	144.9514793"
"2273	3977S	""(-37.812931866142257"," 144.95252583746131)""	-37.81293187	144.9525258"
"943	C768	""(-37.8131994469557"," 144.96828007006633)""	-37.81319945	144.9682801"
"6371	13600E	""(-37.82048259261321"," 144.9440792613712)""	-37.82048259	144.9440793"
"6455	13586E	""(-37.819673378409064"," 144.94265696540896)""	-37.81967338	144.942657"
"6026	13063S	""(-37.821495490515773"," 144.9460050590128)""	-37.82149549	144.9460051"
"6418	13669W	""(-37.821054330709508"," 144.94533813106761)""	-37.82105433	144.9453381"
"1674	2200N	""(-37.815288790639258"," 144.96329644274786)""	-37.81528879	144.9632964"
"1258	1687W	""(-37.819935604261154"," 144.95723112976231)""	-37.8199356	144.9572311"
"5031	9506N	""(-37.828410564870381"," 144.96660654625026)""	-37.82841056	144.9666065"
"571	106E	""(-37.808584864675616"," 144.97188464604642)""	-37.80858486	144.9718846"
"1429	1664N	""(-37.818595775817712"," 144.96318792929452)""	-37.81859578	144.9631879"
"2617	C3276	""(-37.814270512848346"," 144.95537692797348)""	-37.81427051	144.9553769"
"1349	1371W	""(-37.812598727988288"," 144.95667635131693)""	-37.81259873	144.9566764"
"5159	C1119	""(-37.815419315796433"," 144.96088500084596)""	-37.81541932	144.960885"
"1115	C1146	""(-37.814211873388253"," 144.96033555813813)""	-37.81421187	144.9603356"
"3215	5518E	""(-37.806863678304026"," 144.95429616412198)""	-37.80686368	144.9542962"
"1898	2257W	""(-37.816661840694643"," 144.95732148284421)""	-37.81666184	144.9573215"
"3369	6183W	""(-37.803969602048461"," 144.943192743949)""	-37.8039696	144.9431927"
"2086	3585S	""(-37.813979518650584"," 144.95266381518192)""	-37.81397952	144.9526638"
"1986	3403S	""(-37.810165192127734"," 144.9657625670996)""	-37.81016519	144.9657626"
"592	35W	""(-37.813976254924967"," 144.9741549991607)""	-37.81397625	144.974155"
"2029	3482N	""(-37.812382546816039"," 144.95801766898006)""	-37.81238255	144.9580177"
"3273	5832E	""(-37.806690465741454"," 144.95353258880914)""	-37.80669047	144.9535326"
"5509	11951W	""(-37.815046520972658"," 144.98264459820194)""	-37.81504652	144.9826446"
"4224	C6752	""(-37.809377053737961"," 144.95705852861761)""	-37.80937705	144.9570585"
"1445	1713S	""(-37.820836877333818"," 144.95627799140911)""	-37.82083688	144.956278"
"2272	3976N	""(-37.812797510629451"," 144.95250723560434)""	-37.81279751	144.9525072"
"6900	14247W	""(-37.795024964520898"," 144.96482728817591)""	-37.79502496	144.9648273"
"3491	6575S	""(-37.808366771456377"," 144.96005434822374)""	-37.80836677	144.9600543"
"4378	C7190	""(-37.807527149480812"," 144.95297821545023)""	-37.80752715	144.9529782"
"2914	4886E	""(-37.808320828238344"," 144.95802572236977)""	-37.80832083	144.9580257"
"5070	9847S	""(-37.82537644463801"," 144.96959848963277)""	-37.82537644	144.9695985"
"2246	3934N	""(-37.812234102160872"," 144.95450112311548)""	-37.8122341	144.9545011"
"4229	C6762	""(-37.809255470962995"," 144.95661559757497)""	-37.80925547	144.9566156"
"3552	7077S	""(-37.808864892481701"," 144.95395321484199)""	-37.80886489	144.9539532"
"4219	C6742	""(-37.809295614344144"," 144.95697193423865)""	-37.80929561	144.9569719"
"4913	9335S	""(-37.82955149468448"," 144.96835903601249)""	-37.82955149	144.968359"
"3858	C5612	""(-37.807265498338346"," 144.95490432914238)""	-37.8072655	144.9549043"
"3814	C5470	""(-37.807378554765592"," 144.95440668126867)""	-37.80737855	144.9544067"
"841	C620	""(-37.808673382480677"," 144.96901141328118)""	-37.80867338	144.9690114"
"764	C300	""(-37.814759033723078"," 144.97180056446871)""	-37.81475903	144.9718006"
"577	126E	""(-37.808332254065952"," 144.97176801870569)""	-37.80833225	144.971768"
"4332	C7002	""(-37.80930996293084"," 144.95640267925893)""	-37.80930996	144.9564027"
"2506	C2944	""(-37.812659459976587"," 144.96100915632314)""	-37.81265946	144.9610092"
"5099	9897S	""(-37.825646827394195"," 144.96867196304143)""	-37.82564683	144.968672"
"746	C224	""(-37.815594842484643"," 144.97218650056359)""	-37.81559484	144.9721865"
"6121	C13588	""(-37.819512003808306"," 144.94492142651379)""	-37.819512	144.9449214"
"4842	9242N	""(-37.828754912529632"," 144.97066662872487)""	-37.82875491	144.9706666"
"6403	13659W	""(-37.819730497344992"," 144.94524045206686)""	-37.8197305	144.9452405"
"5521	11975W	""(-37.814427116939711"," 144.98275030591668)""	-37.81442712	144.9827503"
"6248	13400E	""(-37.819099656917487"," 144.9472270428133)""	-37.81909966	144.947227"
"5925	12812N	""(-37.802832772032062"," 144.96754827663636)""	-37.80283277	144.9675483"
"5001	9433S	""(-37.830172902074864"," 144.96621505573503)""	-37.8301729	144.9662151"
"4751	8712E	""(-37.824898243354781"," 144.96346488828269)""	-37.82489824	144.9634649"
"5876	12900N	""(-37.798296715683676"," 144.96465524066389)""	-37.79829672	144.9646552"
"1305	1297W	""(-37.818403851425785"," 144.95933678194757)""	-37.81840385	144.9593368"
"3229	5590E	""(-37.806081304805687"," 144.95394060152682)""	-37.8060813	144.9539406"
"917	C684	""(-37.814261846719077"," 144.96876869926405)""	-37.81426185	144.9687687"
"1330	1346E	""(-37.814811436950698"," 144.95793376208667)""	-37.81481144	144.9579338"
"4381	C7196	""(-37.807565774132101"," 144.95290109646999)""	-37.80756577	144.9529011"
"5645	12285S	""(-37.809761412303715"," 144.97693505969062)""	-37.80976141	144.9769351"
"1344	1364E	""(-37.813922000882826"," 144.95752545355117)""	-37.813922	144.9575255"
"1216	1441W	""(-37.817127722574369"," 144.95594167111008)""	-37.81712772	144.9559417"
"1853	2574N	""(-37.814352200536462"," 144.95889433094547)""	-37.8143522	144.9588943"
"1440	1708N	""(-37.820592147559012"," 144.95628478833115)""	-37.82059215	144.9562848"
"1767	2396N	""(-37.81476076028212"," 144.96113358011405)""	-37.81476076	144.9611336"
"6126	C13608	""(-37.819564572122403"," 144.94473951640134)""	-37.81956457	144.9447395"
"1215	1439W	""(-37.817169987836053"," 144.95596084818953)""	-37.81716999	144.9559608"
